YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,65.9,,,1.8,62.3,69.5,"1,673",Overall,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF25,25
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,64.6,,,2.6,59.6,69.6,820,Male,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,67.4,,,2.6,62.4,72.4,853,Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,34.1,,,1.8,30.5,37.7,"1,673",Overall,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF26,26
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,35.4,,,2.6,30.4,40.4,820,Male,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,32.6,,,2.6,27.6,37.6,853,Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,15.6,,,0.5,14.5,16.7,"12,355",Overall,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,17.1,,,0.8,15.5,18.7,"5,452",Male,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,14.2,,,0.7,12.8,15.6,"6,903",Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,26.6,,,0.6,25.4,27.8,"12,355",Overall,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,30.3,,,0.9,28.5,32.1,"5,452",Male,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,23.0,,,0.7,21.6,24.4,"6,903",Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,57.7,,,0.7,56.3,59.1,"12,355",Overall,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF29,29
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,52.6,,,1.0,50.5,54.7,"5,452",Male,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2015,CO,Colorado,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,62.8,,,0.9,61.0,64.6,"6,903",Female,All Races,All Ages,All Grades,"(38.843840757000464, -106.13361092099967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.5,,,0.5,12.5,14.5,"11,293",Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,8AGE,6RAC,6EDU,BRF20,20
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.3,,,0.8,14.7,17.9,"4,806",Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,10.9,,,0.6,9.8,12.0,"6,487",Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.9,,,0.5,11.8,14.0,"8,550",Overall,White,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.9,,,2.1,12.9,20.9,922,Overall,African American,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,8AGE,1RAC,6EDU,BRF22,22
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.4,,,1.5,12.5,18.3,"1,071",Overall,Hispanic,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,8AGE,4RAC,6EDU,BRF22,22
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.4,,,2.9,3.8,15.0,291,Overall,Asian/Pacific Islander,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,8AGE,3RAC,6EDU,BRF22,22
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,8AGE,2RAC,6EDU,BRF22,22
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.9,,,1.6,6.7,13.1,473,Overall,All Races,18 to 24 Years,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,1AGE,6RAC,6EDU,BRF23,23
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.5,,,1.1,15.4,19.6,"2,095",Overall,All Races,25 to 44 Years,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,2AGE,6RAC,6EDU,BRF23,23
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.9,,,0.7,13.5,16.3,"4,612",Overall,All Races,45 to 64 Years,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,3AGE,6RAC,6EDU,BRF23,23
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,7.3,,,0.6,6.1,8.5,"4,113",Overall,All Races,65 Years and Older,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,4AGE,6RAC,6EDU,BRF23,23
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,11.7,,,1.0,9.7,13.7,"1,375",Female,All Races,18 to 44 Years,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,26.6,,,2.4,21.8,31.4,715,Overall,All Races,Age 20 and Older,< 12th Grade,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,3EDU,BRF24,24
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.7,,,1.0,15.7,19.7,"2,630",Overall,All Races,Age 20 and Older,12th Grade,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,4EDU,BRF24,24
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.9,,,0.5,9.0,10.8,"7,780",Overall,All Races,Age 20 and Older,> 12th Grade,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,5EDU,BRF24,24
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,25.8,,,2.4,21.1,30.5,700,Overall,All Races,Age 25 and Older,< 12th Grade,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,3EDU,BRF24,24
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.7,,,1.1,15.6,19.8,"2,555",Overall,All Races,Age 25 and Older,12th Grade,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,4EDU,BRF24,24
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,10.2,,,0.5,9.2,11.2,"7,530",Overall,All Races,Age 25 and Older,> 12th Grade,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,5EDU,BRF24,24
2015,CT,Connecticut,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,67.1,,,1.0,65.1,69.1,"4,998",Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,101BEH,169QUP,1GEN,8AGE,6RAC,6EDU,BRF05,5
2015,CT,Connecticut,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,65.0,,,1.5,62.1,67.9,"2,341",Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2015,CT,Connecticut,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,69.5,,,1.3,66.9,72.1,"2,657",Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2015,CT,Connecticut,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,52.7,,,2.4,48.0,57.4,883,Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,101BEH,167QUA,1GEN,8AGE,6RAC,6EDU,BRF08,8
2015,CT,Connecticut,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,52.8,,,3.4,46.2,59.4,439,Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2015,CT,Connecticut,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,52.6,,,3.3,46.2,59.0,444,Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,66.7,,,1.9,63.0,70.4,"1,309",Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF25,25
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,66.6,,,2.7,61.4,71.8,636,Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,66.9,,,2.5,61.9,71.9,673,Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,33.3,,,1.9,29.6,37.0,"1,309",Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF26,26
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,33.4,,,2.7,28.2,38.6,636,Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,33.1,,,2.5,28.1,38.1,673,Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,13.5,,,0.5,12.5,14.5,"11,293",Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,16.3,,,0.8,14.7,17.9,"4,806",Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,10.9,,,0.6,9.8,12.0,"6,487",Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,27.4,,,0.6,26.3,28.5,"11,293",Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,30.2,,,0.9,28.5,31.9,"4,806",Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.9,,,0.7,23.5,26.3,"6,487",Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,59.1,,,0.7,57.8,60.4,"11,293",Overall,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF29,29
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,53.5,,,1.0,51.5,55.5,"4,806",Male,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2015,CT,Connecticut,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,64.2,,,0.8,62.5,65.9,"6,487",Female,All Races,All Ages,All Grades,"(41.56266102000046, -72.64984095199964)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.4,,,0.9,15.6,19.2,"3,931",Overall,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,8AGE,6RAC,6EDU,BRF20,20
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,20.9,,,1.4,18.1,23.7,"1,686",Male,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.2,,,1.1,12.0,16.4,"2,245",Female,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.9,,,1.1,15.8,20.0,"2,883",Overall,White,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.2,,,2.3,12.6,21.8,582,Overall,African American,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,8AGE,1RAC,6EDU,BRF22,22
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.7,,,3.2,7.5,19.9,232,Overall,Hispanic,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,8AGE,4RAC,6EDU,BRF22,22
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,7.2,,,3.6,0.2,14.2,58,Overall,Asian/Pacific Islander,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,8AGE,3RAC,6EDU,BRF22,22
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,8AGE,2RAC,6EDU,BRF22,22
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.3,,,3.5,8.4,22.2,210,Overall,All Races,18 to 24 Years,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,1AGE,6RAC,6EDU,BRF23,23
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.8,,,1.9,16.1,23.5,765,Overall,All Races,25 to 44 Years,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,2AGE,6RAC,6EDU,BRF23,23
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.3,,,1.4,18.6,24.0,"1,464",Overall,All Races,45 to 64 Years,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,3AGE,6RAC,6EDU,BRF23,23
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,8.7,,,1.1,6.6,10.8,"1,492",Overall,All Races,65 Years and Older,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,4AGE,6RAC,6EDU,BRF23,23
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.8,,,2.1,9.6,18.0,522,Female,All Races,18 to 44 Years,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,27.3,,,3.5,20.4,34.2,337,Overall,All Races,Age 20 and Older,< 12th Grade,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,3EDU,BRF24,24
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,22.8,,,1.8,19.2,26.4,"1,150",Overall,All Races,Age 20 and Older,12th Grade,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,4EDU,BRF24,24
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.6,,,0.9,10.8,14.4,"2,376",Overall,All Races,Age 20 and Older,> 12th Grade,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,5EDU,BRF24,24
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,24.3,,,3.1,18.1,30.5,324,Overall,All Races,Age 25 and Older,< 12th Grade,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,3EDU,BRF24,24
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.7,,,1.9,19.9,27.5,"1,098",Overall,All Races,Age 25 and Older,12th Grade,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,4EDU,BRF24,24
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.3,,,1.0,11.3,15.3,"2,282",Overall,All Races,Age 25 and Older,> 12th Grade,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,5EDU,BRF24,24
2015,DE,Delaware,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,60.9,,,1.7,57.6,64.2,"1,857",Overall,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,101BEH,169QUP,1GEN,8AGE,6RAC,6EDU,BRF05,5
2015,DE,Delaware,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,59.1,,,2.3,54.5,63.7,907,Male,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2015,DE,Delaware,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,63.0,,,2.4,58.2,67.8,950,Female,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2015,DE,Delaware,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,51.2,,,3.5,44.3,58.1,431,Overall,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,101BEH,167QUA,1GEN,8AGE,6RAC,6EDU,BRF08,8
2015,DE,Delaware,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,49.3,,,4.8,39.9,58.7,209,Male,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2015,DE,Delaware,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,53.5,,,5.2,43.3,63.7,222,Female,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,68.7,,,2.7,63.5,73.9,612,Overall,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF25,25
2015,DE,Delaware,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,66.0,,,3.7,58.8,73.2,303,Male,All Races,All Ages,All Grades,"(39.008830667000495, -75.57774116799965)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
